timestamp,direccion_viento,humedad,presion,temperatura,viento,date,hour,weekday
2025-01-30 10:00:00+00:00,276.1,44.0,1015.5,14.0,17.3,2025-01-30,10,3
2025-01-30 11:00:00+00:00,272.6,38.0,1015.7,15.9,16.2,2025-01-30,11,3
2025-01-30 12:00:00+00:00,279.9,34.0,1015.3,16.9,20.9,2025-01-30,12,3
2025-01-30 13:00:00+00:00,313.0,28.0,1015.5,17.7,22.0,2025-01-30,13,3
2025-01-30 14:00:00+00:00,313.4,33.0,1015.9,16.4,23.0,2025-01-30,14,3
2025-01-30 15:00:00+00:00,259.1,48.0,1016.2,13.6,19.1,2025-01-30,15,3
2025-01-30 16:00:00+00:00,227.6,47.0,1016.3,14.6,15.1,2025-01-30,16,3
2025-01-30 17:00:00+00:00,294.5,45.0,1016.9,14.4,17.6,2025-01-30,17,3
2025-01-30 18:00:00+00:00,289.3,44.0,1017.7,14.3,20.2,2025-01-30,18,3
2025-01-30 19:00:00+00:00,294.7,42.0,1018.6,13.7,22.7,2025-01-30,19,3
2025-01-30 20:00:00+00:00,318.1,46.5,1019.8,13.0,20.9,2025-01-30,20,3
2025-01-30 21:00:00+00:00,341.5,51.0,1021.0,12.3,19.1,2025-01-30,21,3
2025-01-30 22:00:00+00:00,319.2,52.0,1021.7,12.1,17.3,2025-01-30,22,3
2025-01-30 23:00:00+00:00,330.5,52.5,1022.2,11.8,16.6,2025-01-30,23,3
2025-01-31 00:00:00+00:00,308.3,53.0,1022.6,11.5,14.4,2025-01-31,0,4
2025-01-31 01:00:00+00:00,302.1,54.0,1024.0,10.9,18.4,2025-01-31,1,4
2025-01-31 02:00:00+00:00,339.5,53.5,1023.8,10.7,24.8,2025-01-31,2,4
2025-01-31 03:00:00+00:00,340.5,53.0,1024.0,10.5,22.3,2025-01-31,3,4
2025-01-31 04:00:00+00:00,334.2,54.0,1023.9,10.2,20.2,2025-01-31,4,4
2025-01-31 05:00:00+00:00,330.1,53.3,1024.5,10.0,18.0,2025-01-31,5,4
2025-01-31 06:00:00+00:00,323.2,52.7,1024.9,9.6,16.2,2025-01-31,6,4
2025-01-31 07:00:00+00:00,331.0,52.0,1025.4,9.7,14.0,2025-01-31,7,4
2025-01-31 08:00:00+00:00,308.0,49.5,1026.4,9.6,12.2,2025-01-31,8,4
2025-01-31 09:00:00+00:00,296.1,47.0,1027.3,11.3,13.0,2025-01-31,9,4
2025-01-31 10:00:00+00:00,287.2,42.0,1027.8,13.2,11.5,2025-01-31,10,4
2025-01-31 11:00:00+00:00,291.8,36.0,1027.6,15.3,7.9,2025-01-31,11,4
2025-01-31 12:00:00+00:00,266.8,35.0,1026.9,16.3,7.2,2025-01-31,12,4
2025-01-31 13:00:00+00:00,185.6,32.0,1026.2,16.7,12.2,2025-01-31,13,4
2025-01-31 14:00:00+00:00,182.9,33.0,1026.0,16.8,14.8,2025-01-31,14,4
2025-01-31 15:00:00+00:00,176.2,34.0,1025.5,16.7,15.8,2025-01-31,15,4
2025-01-31 16:00:00+00:00,159.0,38.0,1025.2,15.8,19.4,2025-01-31,16,4
2025-01-31 17:00:00+00:00,146.2,49.0,1025.6,14.0,17.3,2025-01-31,17,4
2025-01-31 18:00:00+00:00,119.8,58.0,1026.3,12.7,14.0,2025-01-31,18,4
2025-01-31 19:00:00+00:00,98.9,68.0,1026.9,12.2,12.6,2025-01-31,19,4
2025-01-31 20:00:00+00:00,103.2,72.0,1026.8,11.5,10.4,2025-01-31,20,4
2025-01-31 21:00:00+00:00,354.2,78.0,1026.9,10.5,9.4,2025-01-31,21,4
2025-01-31 22:00:00+00:00,306.4,83.0,1027.2,9.2,7.6,2025-01-31,22,4
2025-01-31 23:00:00+00:00,294.0,81.0,1027.1,8.4,7.9,2025-01-31,23,4
2025-02-01 00:00:00+00:00,299.1,77.0,1026.5,7.6,10.1,2025-02-01,0,5
2025-02-01 01:00:00+00:00,298.5,72.0,1026.4,7.4,10.4,2025-02-01,1,5
2025-02-01 02:00:00+00:00,294.0,66.0,1025.8,7.1,11.5,2025-02-01,2,5
2025-02-01 03:00:00+00:00,288.0,67.0,1025.3,6.6,11.2,2025-02-01,3,5
2025-02-01 04:00:00+00:00,279.6,66.0,1024.1,6.1,12.6,2025-02-01,4,5
2025-02-01 05:00:00+00:00,286.0,65.0,1023.9,5.7,11.2,2025-02-01,5,5
2025-02-01 06:00:00+00:00,265.8,63.0,1023.1,5.2,14.8,2025-02-01,6,5
2025-02-01 07:00:00+00:00,288.9,60.0,1023.4,5.3,13.0,2025-02-01,7,5
2025-02-01 08:00:00+00:00,266.3,56.0,1023.0,5.8,14.0,2025-02-01,8,5
2025-02-01 09:00:00+00:00,289.4,47.0,1022.6,8.3,11.2,2025-02-01,9,5
2025-02-01 10:00:00+00:00,262.4,42.0,1022.5,10.8,8.6,2025-02-01,10,5
2025-02-01 11:00:00+00:00,298.7,40.0,1022.3,12.0,7.6,2025-02-01,11,5
2025-02-01 12:00:00+00:00,301.8,49.0,1021.3,13.0,9.0,2025-02-01,12,5
2025-02-01 13:00:00+00:00,348.3,54.0,1019.9,14.0,5.0,2025-02-01,13,5
2025-02-01 14:00:00+00:00,97.9,59.0,1018.9,12.7,8.3,2025-02-01,14,5
2025-02-01 15:00:00+00:00,53.9,57.0,1018.7,12.4,11.9,2025-02-01,15,5
2025-02-01 16:00:00+00:00,55.9,74.0,1019.7,10.1,14.8,2025-02-01,16,5
2025-02-01 17:00:00+00:00,91.4,78.0,1020.0,9.4,9.4,2025-02-01,17,5
2025-02-01 18:00:00+00:00,31.4,86.0,1020.6,8.7,7.6,2025-02-01,18,5
2025-02-01 19:00:00+00:00,300.1,89.0,1021.3,8.6,7.9,2025-02-01,19,5
2025-02-01 20:00:00+00:00,281.3,87.0,1021.5,9.0,11.2,2025-02-01,20,5
2025-02-01 21:00:00+00:00,291.2,86.5,1021.4,8.6,11.5,2025-02-01,21,5
2025-02-01 22:00:00+00:00,293.6,86.0,1021.5,8.2,10.4,2025-02-01,22,5
2025-02-01 23:00:00+00:00,289.9,89.0,1021.3,7.1,12.2,2025-02-01,23,5
2025-02-02 00:00:00+00:00,298.3,88.0,1021.1,6.6,13.3,2025-02-02,0,6
2025-02-02 01:00:00+00:00,306.1,82.0,1021.0,7.4,16.6,2025-02-02,1,6
2025-02-02 02:00:00+00:00,297.0,81.0,1020.9,7.3,14.0,2025-02-02,2,6
2025-02-02 03:00:00+00:00,299.7,80.0,1020.6,7.2,13.5,2025-02-02,3,6
2025-02-02 04:00:00+00:00,306.0,79.0,1020.0,6.6,13.0,2025-02-02,4,6
2025-02-02 05:00:00+00:00,294.5,83.0,1020.2,5.9,10.1,2025-02-02,5,6
2025-02-02 06:00:00+00:00,289.6,84.0,1020.3,5.1,11.9,2025-02-02,6,6
2025-02-02 07:00:00+00:00,291.1,81.0,1020.1,5.4,12.6,2025-02-02,7,6
2025-02-02 08:00:00+00:00,286.5,76.0,1020.2,5.6,11.2,2025-02-02,8,6
2025-02-02 09:00:00+00:00,275.5,68.0,1020.3,7.6,9.0,2025-02-02,9,6
2025-02-02 10:00:00+00:00,256.4,59.0,1020.2,10.2,6.8,2025-02-02,10,6
2025-02-02 11:00:00+00:00,205.7,50.0,1019.9,12.1,6.5,2025-02-02,11,6
2025-02-02 12:00:00+00:00,161.9,45.0,1019.6,13.2,6.1,2025-02-02,12,6
2025-02-02 13:00:00+00:00,130.1,43.0,1019.2,13.7,7.2,2025-02-02,13,6
2025-02-02 14:00:00+00:00,109.8,44.3,1019.0,13.8,9.9,2025-02-02,14,6
2025-02-02 15:00:00+00:00,103.0,45.7,1018.8,13.5,12.6,2025-02-02,15,6
2025-02-02 16:00:00+00:00,103.5,47.0,1019.3,12.8,15.1,2025-02-02,16,6
2025-02-02 17:00:00+00:00,104.9,56.0,1019.6,11.6,12.6,2025-02-02,17,6
2025-02-02 18:00:00+00:00,105.4,66.0,1020.2,10.2,7.9,2025-02-02,18,6
2025-02-02 19:00:00+00:00,281.3,68.0,1020.8,9.8,5.0,2025-02-02,19,6
2025-02-02 20:00:00+00:00,315.2,71.0,1021.3,8.9,4.0,2025-02-02,20,6
2025-02-02 21:00:00+00:00,319.8,76.0,1021.9,7.6,6.1,2025-02-02,21,6
2025-02-02 22:00:00+00:00,318.2,79.0,1022.3,6.7,7.6,2025-02-02,22,6
2025-02-02 23:00:00+00:00,312.1,81.0,1022.6,6.0,8.3,2025-02-02,23,6
2025-02-03 00:00:00+00:00,307.2,83.0,1022.9,5.4,9.0,2025-02-03,0,0
2025-02-03 01:00:00+00:00,297.9,84.0,1022.7,5.3,9.7,2025-02-03,1,0
2025-02-03 02:00:00+00:00,303.0,80.0,1022.5,5.6,9.4,2025-02-03,2,0
2025-02-03 03:00:00+00:00,301.2,78.0,1022.4,5.1,9.0,2025-02-03,3,0
2025-02-03 04:00:00+00:00,296.8,74.0,1022.6,5.0,9.2,2025-02-03,4,0
2025-02-03 05:00:00+00:00,300.1,69.0,1023.0,4.9,9.4,2025-02-03,5,0
2025-02-03 06:00:00+00:00,304.9,67.0,1023.3,4.8,9.7,2025-02-03,6,0
2025-02-03 07:00:00+00:00,303.7,68.0,1024.0,4.4,9.4,2025-02-03,7,0
2025-02-03 08:00:00+00:00,298.3,66.0,1024.3,5.1,10.1,2025-02-03,8,0
2025-02-03 09:00:00+00:00,291.2,56.0,1024.5,7.9,9.4,2025-02-03,9,0
2025-02-03 10:00:00+00:00,298.3,49.0,1024.8,11.2,6.5,2025-02-03,10,0
2025-02-03 11:00:00+00:00,314.0,39.0,1025.0,13.7,5.4,2025-02-03,11,0
2025-02-03 12:00:00+00:00,100.7,36.0,1024.7,14.8,4.0,2025-02-03,12,0
2025-02-03 13:00:00+00:00,122.1,33.0,1024.3,15.4,7.2,2025-02-03,13,0
2025-02-03 14:00:00+00:00,128.2,33.5,1023.6,15.2,8.6,2025-02-03,14,0
2025-02-03 15:00:00+00:00,113.3,34.0,1023.4,15.1,9.0,2025-02-03,15,0
2025-02-03 16:00:00+00:00,103.5,36.0,1023.7,14.5,8.3,2025-02-03,16,0
2025-02-03 17:00:00+00:00,106.3,47.0,1024.1,13.0,6.8,2025-02-03,17,0
2025-02-03 18:00:00+00:00,105.2,58.0,1024.7,11.4,6.1,2025-02-03,18,0
2025-02-03 19:00:00+00:00,160.8,64.0,1025.1,10.8,5.4,2025-02-03,19,0
2025-02-03 20:00:00+00:00,276.5,68.0,1025.7,9.8,4.0,2025-02-03,20,0
2025-02-03 21:00:00+00:00,305.6,70.0,1026.1,8.7,5.4,2025-02-03,21,0
2025-02-03 22:00:00+00:00,314.4,72.0,1026.5,7.7,7.2,2025-02-03,22,0
2025-02-03 23:00:00+00:00,308.8,73.0,1026.8,7.2,7.9,2025-02-03,23,0
2025-02-04 00:00:00+00:00,303.2,74.0,1026.9,6.5,8.6,2025-02-04,0,1
2025-02-04 01:00:00+00:00,300.0,76.0,1027.1,5.8,9.4,2025-02-04,1,1
2025-02-04 02:00:00+00:00,295.9,79.0,1026.9,5.1,9.6,2025-02-04,2,1
2025-02-04 03:00:00+00:00,295.4,78.0,1026.8,5.0,9.8,2025-02-04,3,1
2025-02-04 04:00:00+00:00,296.1,76.0,1026.9,5.0,9.9,2025-02-04,4,1
2025-02-04 05:00:00+00:00,294.4,74.0,1027.1,4.9,10.1,2025-02-04,5,1
2025-02-04 06:00:00+00:00,293.8,71.0,1027.2,4.8,10.8,2025-02-04,6,1
2025-02-04 07:00:00+00:00,285.6,70.0,1027.6,4.8,9.4,2025-02-04,7,1
2025-02-04 08:00:00+00:00,284.9,66.0,1028.1,5.6,9.7,2025-02-04,8,1
2025-02-04 09:00:00+00:00,277.6,57.0,1028.7,8.4,9.4,2025-02-04,9,1
2025-02-04 10:00:00+00:00,260.5,48.0,1028.9,11.6,7.2,2025-02-04,10,1
2025-02-04 11:00:00+00:00,250.4,42.0,1028.7,14.5,7.6,2025-02-04,11,1
2025-02-04 12:00:00+00:00,247.8,34.0,1028.2,16.6,8.6,2025-02-04,12,1
2025-02-04 13:00:00+00:00,239.5,28.0,1027.6,17.5,9.0,2025-02-04,13,1
2025-02-04 14:00:00+00:00,226.5,27.0,1026.8,17.9,8.6,2025-02-04,14,1
2025-02-04 15:00:00+00:00,212.6,26.0,1026.3,18.0,9.0,2025-02-04,15,1
2025-02-04 16:00:00+00:00,197.1,27.0,1026.5,17.6,9.4,2025-02-04,16,1
2025-02-04 17:00:00+00:00,168.4,37.0,1027.0,15.6,7.9,2025-02-04,17,1
2025-02-04 18:00:00+00:00,155.1,43.0,1027.9,13.8,10.8,2025-02-04,18,1
2025-02-04 19:00:00+00:00,45.1,58.0,1029.1,12.0,11.9,2025-02-04,19,1
2025-02-04 20:00:00+00:00,37.2,77.0,1029.8,11.2,10.8,2025-02-04,20,1
2025-02-04 21:00:00+00:00,30.7,80.0,1030.5,10.4,9.4,2025-02-04,21,1
2025-02-04 22:00:00+00:00,348.3,78.0,1031.0,9.3,6.8,2025-02-04,22,1
2025-02-04 23:00:00+00:00,318.5,77.0,1031.1,7.9,7.2,2025-02-04,23,1
2025-02-05 00:00:00+00:00,304.8,76.0,1031.4,6.8,8.3,2025-02-05,0,2
2025-02-05 01:00:00+00:00,298.5,71.0,1031.3,6.2,9.0,2025-02-05,1,2
2025-02-05 02:00:00+00:00,299.6,66.0,1031.2,6.0,9.4,2025-02-05,2,2
2025-02-05 03:00:00+00:00,301.1,63.0,1031.2,5.8,9.1,2025-02-05,3,2
2025-02-05 04:00:00+00:00,300.8,64.0,1031.3,5.7,8.9,2025-02-05,4,2
2025-02-05 05:00:00+00:00,297.8,65.0,1031.6,5.2,8.6,2025-02-05,5,2
2025-02-05 06:00:00+00:00,296.7,68.0,1032.0,4.5,8.3,2025-02-05,6,2
2025-02-05 07:00:00+00:00,292.7,72.0,1032.6,3.7,8.6,2025-02-05,7,2
2025-02-05 08:00:00+00:00,294.7,68.0,1033.0,4.6,9.7,2025-02-05,8,2
2025-02-05 09:00:00+00:00,293.3,55.0,1033.6,8.1,7.6,2025-02-05,9,2
2025-02-05 10:00:00+00:00,296.6,44.0,1033.9,11.8,4.7,2025-02-05,10,2
2025-02-05 11:00:00+00:00,212.4,38.0,1033.6,13.8,5.6,2025-02-05,11,2
2025-02-05 12:00:00+00:00,128.3,32.0,1033.3,15.9,6.5,2025-02-05,12,2
2025-02-05 13:00:00+00:00,139.2,31.0,1032.4,16.7,8.3,2025-02-05,13,2
2025-02-05 14:00:00+00:00,137.3,33.0,1031.7,16.6,10.8,2025-02-05,14,2
2025-02-05 15:00:00+00:00,131.2,34.0,1031.1,15.9,11.2,2025-02-05,15,2
2025-02-05 16:00:00+00:00,119.6,39.0,1031.3,15.0,10.3,2025-02-05,16,2
2025-02-05 17:00:00+00:00,111.0,53.0,1031.8,13.3,9.4,2025-02-05,17,2
2025-02-05 18:00:00+00:00,92.4,71.0,1032.2,11.4,7.9,2025-02-05,18,2
2025-02-05 19:00:00+00:00,32.8,77.0,1032.6,10.6,4.7,2025-02-05,19,2
2025-02-05 20:00:00+00:00,2.9,80.0,1032.8,10.0,4.0,2025-02-05,20,2
2025-02-05 21:00:00+00:00,353.4,79.5,1033.0,9.2,5.4,2025-02-05,21,2
2025-02-05 22:00:00+00:00,346.5,79.0,1032.9,8.4,6.1,2025-02-05,22,2
2025-02-05 23:00:00+00:00,327.7,82.0,1032.9,7.6,6.5,2025-02-05,23,2
2025-02-06 00:00:00+00:00,319.0,80.0,1032.8,7.2,7.6,2025-02-06,0,3
2025-02-06 01:00:00+00:00,314.7,78.0,1032.6,6.9,7.9,2025-02-06,1,3
2025-02-06 02:00:00+00:00,307.9,79.0,1032.5,6.0,9.0,2025-02-06,2,3
2025-02-06 03:00:00+00:00,304.0,80.0,1032.2,5.5,8.6,2025-02-06,3,3
2025-02-06 04:00:00+00:00,303.3,79.5,1031.7,5.2,8.8,2025-02-06,4,3
2025-02-06 05:00:00+00:00,302.9,79.0,1031.4,4.9,9.0,2025-02-06,5,3
2025-02-06 06:00:00+00:00,300.2,78.0,1031.1,4.6,8.8,2025-02-06,6,3
2025-02-06 07:00:00+00:00,298.4,76.0,1031.2,4.2,8.6,2025-02-06,7,3
2025-02-06 08:00:00+00:00,297.1,74.0,1031.6,5.2,9.0,2025-02-06,8,3
2025-02-06 09:00:00+00:00,290.7,63.0,1031.5,8.4,7.9,2025-02-06,9,3
2025-02-06 10:00:00+00:00,291.3,51.0,1031.4,11.8,5.8,2025-02-06,10,3
2025-02-06 11:00:00+00:00,248.5,45.0,1031.0,13.8,3.6,2025-02-06,11,3
2025-02-06 12:00:00+00:00,131.3,44.0,1030.3,14.7,6.1,2025-02-06,12,3
2025-02-06 13:00:00+00:00,137.0,41.0,1029.5,15.4,9.0,2025-02-06,13,3
2025-02-06 14:00:00+00:00,135.9,44.0,1028.4,15.5,10.8,2025-02-06,14,3
2025-02-06 15:00:00+00:00,134.3,50.0,1027.5,14.9,12.2,2025-02-06,15,3
2025-02-06 16:00:00+00:00,135.6,56.0,1027.1,14.0,12.6,2025-02-06,16,3
2025-02-06 17:00:00+00:00,136.0,65.0,1026.9,12.8,12.0,2025-02-06,17,3
2025-02-06 18:00:00+00:00,141.7,76.0,1026.8,11.3,11.5,2025-02-06,18,3
2025-02-06 19:00:00+00:00,164.1,77.0,1026.7,10.9,10.1,2025-02-06,19,3
2025-02-06 20:00:00+00:00,236.3,83.0,1026.6,9.9,7.6,2025-02-06,20,3
2025-02-06 21:00:00+00:00,312.7,87.0,1026.4,8.7,5.0,2025-02-06,21,3
2025-02-06 22:00:00+00:00,310.1,89.0,1026.3,7.7,6.5,2025-02-06,22,3
2025-02-06 23:00:00+00:00,305.9,88.5,1025.8,7.1,7.6,2025-02-06,23,3
2025-02-07 00:00:00+00:00,299.1,88.0,1025.2,6.6,7.2,2025-02-07,0,4
2025-02-07 01:00:00+00:00,286.0,87.5,1024.6,6.1,8.6,2025-02-07,1,4
2025-02-07 02:00:00+00:00,289.9,87.0,1023.9,5.6,7.9,2025-02-07,2,4
2025-02-07 03:00:00+00:00,270.9,86.0,1022.9,5.0,9.4,2025-02-07,3,4
2025-02-07 04:00:00+00:00,269.0,85.0,1022.2,4.4,10.1,2025-02-07,4,4
2025-02-07 05:00:00+00:00,269.6,83.0,1021.8,4.0,10.4,2025-02-07,5,4
2025-02-07 06:00:00+00:00,267.4,81.0,1021.7,3.8,10.8,2025-02-07,6,4
2025-02-07 07:00:00+00:00,267.9,77.0,1021.9,3.3,11.2,2025-02-07,7,4
2025-02-07 08:00:00+00:00,260.2,71.0,1022.0,4.4,11.9,2025-02-07,8,4
2025-02-07 09:00:00+00:00,255.9,58.0,1021.8,7.3,12.2,2025-02-07,9,4
2025-02-07 10:00:00+00:00,235.8,48.0,1021.6,10.4,11.9,2025-02-07,10,4
2025-02-07 11:00:00+00:00,220.1,40.0,1021.0,13.2,12.6,2025-02-07,11,4
2025-02-07 12:00:00+00:00,209.7,38.0,1019.7,15.3,13.3,2025-02-07,12,4
2025-02-07 13:00:00+00:00,206.4,34.0,1018.2,16.4,15.8,2025-02-07,13,4
2025-02-07 14:00:00+00:00,200.2,30.0,1017.1,17.3,18.0,2025-02-07,14,4
2025-02-07 15:00:00+00:00,190.0,32.0,1016.3,17.4,19.4,2025-02-07,15,4
2025-02-07 16:00:00+00:00,158.1,49.0,1016.4,15.5,18.4,2025-02-07,16,4
2025-02-07 17:00:00+00:00,154.9,55.0,1016.5,14.1,12.6,2025-02-07,17,4
2025-02-07 18:00:00+00:00,198.5,62.0,1016.8,13.3,13.7,2025-02-07,18,4
2025-02-07 19:00:00+00:00,277.1,73.0,1017.5,12.3,18.4,2025-02-07,19,4
2025-02-07 20:00:00+00:00,266.5,61.0,1017.8,12.6,16.9,2025-02-07,20,4
2025-02-07 21:00:00+00:00,254.3,59.0,1018.0,12.5,15.8,2025-02-07,21,4
2025-02-07 22:00:00+00:00,247.7,63.0,1018.3,12.0,15.1,2025-02-07,22,4
2025-02-07 23:00:00+00:00,255.4,68.0,1018.0,11.2,12.2,2025-02-07,23,4
2025-02-08 00:00:00+00:00,248.8,70.0,1018.0,10.7,12.0,2025-02-08,0,5
2025-02-08 01:00:00+00:00,267.4,66.0,1017.9,10.6,11.9,2025-02-08,1,5
2025-02-08 02:00:00+00:00,251.4,70.0,1017.7,10.4,13.7,2025-02-08,2,5
2025-02-08 03:00:00+00:00,241.0,68.0,1017.4,10.8,16.9,2025-02-08,3,5
2025-02-08 04:00:00+00:00,250.3,72.0,1017.1,10.9,21.2,2025-02-08,4,5
2025-02-08 05:00:00+00:00,260.5,77.0,1017.3,10.7,21.6,2025-02-08,5,5
2025-02-08 06:00:00+00:00,276.2,78.0,1017.8,10.5,23.4,2025-02-08,6,5
2025-02-08 07:00:00+00:00,274.7,80.0,1018.4,11.0,23.0,2025-02-08,7,5
2025-02-08 08:00:00+00:00,279.0,74.0,1019.1,11.6,20.5,2025-02-08,8,5
2025-02-08 09:00:00+00:00,305.1,65.0,1019.9,13.5,15.8,2025-02-08,9,5
2025-02-08 10:00:00+00:00,312.8,54.0,1020.7,15.1,14.8,2025-02-08,10,5
2025-02-08 11:00:00+00:00,288.2,35.0,1020.9,16.3,16.6,2025-02-08,11,5
2025-02-08 12:00:00+00:00,276.4,29.0,1020.8,17.2,16.2,2025-02-08,12,5
2025-02-08 13:00:00+00:00,271.7,23.0,1020.7,17.8,13.7,2025-02-08,13,5
2025-02-08 14:00:00+00:00,162.0,24.0,1020.4,17.9,17.6,2025-02-08,14,5
2025-02-08 15:00:00+00:00,134.3,36.0,1020.3,17.1,18.4,2025-02-08,15,5
2025-02-08 16:00:00+00:00,129.8,52.0,1020.7,15.5,16.6,2025-02-08,16,5
2025-02-08 17:00:00+00:00,129.2,61.0,1021.7,13.8,15.8,2025-02-08,17,5
2025-02-08 18:00:00+00:00,101.9,70.0,1022.8,12.7,15.5,2025-02-08,18,5
2025-02-08 19:00:00+00:00,108.4,71.3,1023.9,12.5,13.3,2025-02-08,19,5
2025-02-08 20:00:00+00:00,141.1,72.7,1024.8,12.0,14.8,2025-02-08,20,5
2025-02-08 21:00:00+00:00,229.1,74.0,1025.4,11.1,13.3,2025-02-08,21,5
2025-02-08 22:00:00+00:00,283.0,81.0,1026.0,9.9,9.7,2025-02-08,22,5
2025-02-08 23:00:00+00:00,299.4,84.0,1026.2,9.2,7.9,2025-02-08,23,5
2025-02-09 00:00:00+00:00,313.5,85.0,1026.3,8.5,7.6,2025-02-09,0,6
2025-02-09 01:00:00+00:00,315.4,84.0,1026.1,7.7,7.2,2025-02-09,1,6
2025-02-09 02:00:00+00:00,302.8,83.3,1026.2,7.1,8.3,2025-02-09,2,6
2025-02-09 03:00:00+00:00,294.7,82.7,1025.8,6.6,9.7,2025-02-09,3,6
2025-02-09 04:00:00+00:00,300.3,82.0,1025.8,6.4,11.2,2025-02-09,4,6
2025-02-09 05:00:00+00:00,290.1,81.0,1025.9,6.3,10.8,2025-02-09,5,6
2025-02-09 06:00:00+00:00,271.4,80.0,1026.0,5.9,10.4,2025-02-09,6,6
2025-02-09 07:00:00+00:00,267.2,79.0,1026.0,5.8,9.7,2025-02-09,7,6
2025-02-09 08:00:00+00:00,272.1,74.0,1026.5,6.4,10.4,2025-02-09,8,6
2025-02-09 09:00:00+00:00,287.0,62.0,1026.7,9.1,9.4,2025-02-09,9,6
2025-02-09 10:00:00+00:00,314.1,48.0,1026.9,12.3,6.5,2025-02-09,10,6
2025-02-09 11:00:00+00:00,87.4,36.0,1026.8,14.4,4.7,2025-02-09,11,6
2025-02-09 12:00:00+00:00,103.8,34.0,1026.2,15.5,7.2,2025-02-09,12,6
2025-02-09 13:00:00+00:00,95.9,33.0,1025.4,16.3,9.0,2025-02-09,13,6
2025-02-09 14:00:00+00:00,89.3,37.0,1024.6,16.1,13.0,2025-02-09,14,6
2025-02-09 15:00:00+00:00,97.3,42.0,1024.5,15.4,13.7,2025-02-09,15,6
2025-02-09 16:00:00+00:00,102.1,47.0,1024.6,14.7,13.0,2025-02-09,16,6
2025-02-09 17:00:00+00:00,87.4,59.0,1024.9,13.5,10.4,2025-02-09,17,6
2025-02-09 18:00:00+00:00,33.5,67.0,1025.5,12.4,7.2,2025-02-09,18,6
2025-02-09 19:00:00+00:00,14.2,73.0,1025.4,12.0,10.4,2025-02-09,19,6
2025-02-09 20:00:00+00:00,8.2,71.0,1025.7,11.5,12.2,2025-02-09,20,6
2025-02-09 21:00:00+00:00,352.7,73.0,1025.8,10.7,11.2,2025-02-09,21,6
2025-02-09 22:00:00+00:00,326.3,75.0,1025.7,9.8,10.1,2025-02-09,22,6
2025-02-09 23:00:00+00:00,316.2,78.0,1025.6,9.1,12.6,2025-02-09,23,6
2025-02-10 00:00:00+00:00,311.3,81.0,1025.4,8.4,11.7,2025-02-10,0,0
2025-02-10 01:00:00+00:00,301.1,78.0,1025.2,8.3,10.8,2025-02-10,1,0
2025-02-10 02:00:00+00:00,300.1,80.0,1024.8,7.8,9.4,2025-02-10,2,0
2025-02-10 03:00:00+00:00,297.0,82.0,1024.3,7.3,7.2,2025-02-10,3,0
2025-02-10 04:00:00+00:00,297.8,81.5,1023.8,7.0,6.5,2025-02-10,4,0
2025-02-10 05:00:00+00:00,301.3,81.0,1023.6,7.1,6.8,2025-02-10,5,0
2025-02-10 06:00:00+00:00,297.4,80.0,1023.4,7.2,6.5,2025-02-10,6,0
2025-02-10 07:00:00+00:00,290.3,78.0,1023.7,7.3,5.4,2025-02-10,7,0
2025-02-10 08:00:00+00:00,286.9,71.0,1024.0,8.7,5.2,2025-02-10,8,0
2025-02-10 09:00:00+00:00,304.0,64.0,1024.3,10.8,4.9,2025-02-10,9,0
2025-02-10 10:00:00+00:00,332.5,67.0,1024.4,12.9,4.7,2025-02-10,10,0
2025-02-10 11:00:00+00:00,127.1,65.5,1024.2,14.5,4.3,2025-02-10,11,0
2025-02-10 12:00:00+00:00,133.2,64.0,1023.6,15.2,7.6,2025-02-10,12,0
2025-02-10 13:00:00+00:00,134.2,58.0,1022.9,16.0,9.0,2025-02-10,13,0
2025-02-10 14:00:00+00:00,129.8,60.0,1022.0,15.9,10.4,2025-02-10,14,0
2025-02-10 15:00:00+00:00,113.7,66.0,1021.4,15.3,13.3,2025-02-10,15,0
2025-02-10 16:00:00+00:00,100.3,70.0,1021.3,14.7,18.4,2025-02-10,16,0
2025-02-10 17:00:00+00:00,111.5,71.0,1021.6,14.1,20.5,2025-02-10,17,0
2025-02-10 18:00:00+00:00,109.7,76.0,1021.9,13.2,17.6,2025-02-10,18,0
2025-02-10 19:00:00+00:00,112.1,76.5,1021.8,13.0,16.6,2025-02-10,19,0
2025-02-10 20:00:00+00:00,116.2,77.0,1021.9,12.7,15.5,2025-02-10,20,0
2025-02-10 21:00:00+00:00,112.6,80.0,1022.1,12.2,13.7,2025-02-10,21,0
2025-02-10 22:00:00+00:00,109.5,82.0,1022.3,11.7,11.5,2025-02-10,22,0
2025-02-10 23:00:00+00:00,75.2,86.0,1022.2,11.1,9.0,2025-02-10,23,0
2025-02-11 00:00:00+00:00,70.2,88.0,1022.1,10.8,6.5,2025-02-11,0,1
2025-02-11 01:00:00+00:00,204.6,87.0,1022.0,10.9,5.0,2025-02-11,1,1
2025-02-11 02:00:00+00:00,298.8,90.0,1021.6,10.1,7.2,2025-02-11,2,1
2025-02-11 03:00:00+00:00,319.1,91.0,1021.2,9.7,7.4,2025-02-11,3,1
2025-02-11 04:00:00+00:00,312.7,94.0,1020.7,8.7,7.6,2025-02-11,4,1
2025-02-11 05:00:00+00:00,307.0,95.0,1020.6,8.0,7.2,2025-02-11,5,1
