timestamp,value,date,hour,weekday
2025-06-14 21:00:00+00:00,50.96,2025-06-14,21,5
2025-06-14 22:00:00+00:00,52.22,2025-06-14,22,5
2025-06-14 23:00:00+00:00,53.13,2025-06-14,23,5
2025-06-15 00:00:00+00:00,53.32,2025-06-15,0,6
2025-06-15 01:00:00+00:00,53.58,2025-06-15,1,6
2025-06-15 02:00:00+00:00,54.22,2025-06-15,2,6
2025-06-15 03:00:00+00:00,54.57,2025-06-15,3,6
2025-06-15 04:00:00+00:00,55.58,2025-06-15,4,6
2025-06-15 05:00:00+00:00,56.29,2025-06-15,5,6
2025-06-15 06:00:00+00:00,56.94,2025-06-15,6,6
2025-06-15 07:00:00+00:00,57.4,2025-06-15,7,6
2025-06-15 08:00:00+00:00,50.81,2025-06-15,8,6
2025-06-15 09:00:00+00:00,39.1,2025-06-15,9,6
2025-06-15 10:00:00+00:00,37.58,2025-06-15,10,6
2025-06-15 11:00:00+00:00,37.61,2025-06-15,11,6
2025-06-15 12:00:00+00:00,38.88,2025-06-15,12,6
2025-06-15 13:00:00+00:00,39.79,2025-06-15,13,6
2025-06-15 14:00:00+00:00,39.06,2025-06-15,14,6
2025-06-15 15:00:00+00:00,40.46,2025-06-15,15,6
2025-06-15 16:00:00+00:00,40.95,2025-06-15,16,6
2025-06-15 17:00:00+00:00,42.79,2025-06-15,17,6
2025-06-15 18:00:00+00:00,47.26,2025-06-15,18,6
2025-06-15 19:00:00+00:00,50.2,2025-06-15,19,6
2025-06-15 20:00:00+00:00,51.69,2025-06-15,20,6
2025-06-15 21:00:00+00:00,54.62,2025-06-15,21,6
2025-06-15 22:00:00+00:00,56.46,2025-06-15,22,6
2025-06-15 23:00:00+00:00,57.36,2025-06-15,23,6
2025-06-16 00:00:00+00:00,56.56,2025-06-16,0,0
2025-06-16 01:00:00+00:00,56.41,2025-06-16,1,0
2025-06-16 02:00:00+00:00,56.59,2025-06-16,2,0
2025-06-16 03:00:00+00:00,57.01,2025-06-16,3,0
2025-06-16 04:00:00+00:00,57.51,2025-06-16,4,0
2025-06-16 05:00:00+00:00,58.51,2025-06-16,5,0
2025-06-16 06:00:00+00:00,54.61,2025-06-16,6,0
2025-06-16 07:00:00+00:00,58.12,2025-06-16,7,0
2025-06-16 08:00:00+00:00,60.9,2025-06-16,8,0
2025-06-16 09:00:00+00:00,51.11,2025-06-16,9,0
2025-06-16 10:00:00+00:00,44.12,2025-06-16,10,0
2025-06-16 11:00:00+00:00,41.16,2025-06-16,11,0
2025-06-16 12:00:00+00:00,44.1,2025-06-16,12,0
2025-06-16 13:00:00+00:00,47.08,2025-06-16,13,0
2025-06-16 14:00:00+00:00,48.29,2025-06-16,14,0
2025-06-16 15:00:00+00:00,47.89,2025-06-16,15,0
2025-06-16 16:00:00+00:00,47.91,2025-06-16,16,0
2025-06-16 17:00:00+00:00,49.99,2025-06-16,17,0
2025-06-16 18:00:00+00:00,50.92,2025-06-16,18,0
2025-06-16 19:00:00+00:00,51.76,2025-06-16,19,0
2025-06-16 20:00:00+00:00,52.49,2025-06-16,20,0
2025-06-16 21:00:00+00:00,53.07,2025-06-16,21,0
2025-06-16 22:00:00+00:00,53.96,2025-06-16,22,0
2025-06-16 23:00:00+00:00,54.42,2025-06-16,23,0
2025-06-17 00:00:00+00:00,54.92,2025-06-17,0,1
2025-06-17 01:00:00+00:00,55.34,2025-06-17,1,1
2025-06-17 02:00:00+00:00,55.87,2025-06-17,2,1
2025-06-17 03:00:00+00:00,56.46,2025-06-17,3,1
2025-06-17 04:00:00+00:00,56.97,2025-06-17,4,1
2025-06-17 05:00:00+00:00,57.62,2025-06-17,5,1
2025-06-17 06:00:00+00:00,58.29,2025-06-17,6,1
2025-06-17 07:00:00+00:00,58.73,2025-06-17,7,1
2025-06-17 08:00:00+00:00,59.27,2025-06-17,8,1
2025-06-17 09:00:00+00:00,60.26,2025-06-17,9,1
2025-06-17 10:00:00+00:00,58.92,2025-06-17,10,1
2025-06-17 11:00:00+00:00,50.81,2025-06-17,11,1
2025-06-17 12:00:00+00:00,54.33,2025-06-17,12,1
2025-06-17 13:00:00+00:00,55.02,2025-06-17,13,1
2025-06-17 14:00:00+00:00,55.8,2025-06-17,14,1
2025-06-17 15:00:00+00:00,56.81,2025-06-17,15,1
2025-06-17 16:00:00+00:00,57.25,2025-06-17,16,1
2025-06-17 17:00:00+00:00,57.78,2025-06-17,17,1
2025-06-17 18:00:00+00:00,58.55,2025-06-17,18,1
2025-06-17 19:00:00+00:00,59.16,2025-06-17,19,1
2025-06-17 20:00:00+00:00,59.99,2025-06-17,20,1
2025-06-17 21:00:00+00:00,60.52,2025-06-17,21,1
2025-06-17 22:00:00+00:00,60.53,2025-06-17,22,1
2025-06-17 23:00:00+00:00,60.28,2025-06-17,23,1
2025-06-18 00:00:00+00:00,60.16,2025-06-18,0,2
2025-06-18 01:00:00+00:00,60.19,2025-06-18,1,2
2025-06-18 02:00:00+00:00,60.32,2025-06-18,2,2
2025-06-18 03:00:00+00:00,60.64,2025-06-18,3,2
2025-06-18 04:00:00+00:00,60.95,2025-06-18,4,2
2025-06-18 05:00:00+00:00,62.14,2025-06-18,5,2
2025-06-18 06:00:00+00:00,61.1,2025-06-18,6,2
2025-06-18 07:00:00+00:00,61.18,2025-06-18,7,2
2025-06-18 08:00:00+00:00,61.12,2025-06-18,8,2
2025-06-18 09:00:00+00:00,61.2,2025-06-18,9,2
2025-06-18 10:00:00+00:00,54.3,2025-06-18,10,2
2025-06-18 11:00:00+00:00,45.87,2025-06-18,11,2
2025-06-18 12:00:00+00:00,48.82,2025-06-18,12,2
2025-06-18 13:00:00+00:00,52.29,2025-06-18,13,2
2025-06-18 14:00:00+00:00,52.85,2025-06-18,14,2
2025-06-18 15:00:00+00:00,53.49,2025-06-18,15,2
2025-06-18 16:00:00+00:00,54.39,2025-06-18,16,2
2025-06-18 17:00:00+00:00,55.08,2025-06-18,17,2
2025-06-18 18:00:00+00:00,55.8,2025-06-18,18,2
2025-06-18 19:00:00+00:00,56.24,2025-06-18,19,2
2025-06-18 20:00:00+00:00,56.65,2025-06-18,20,2
2025-06-18 21:00:00+00:00,56.9,2025-06-18,21,2
2025-06-18 22:00:00+00:00,57.15,2025-06-18,22,2
2025-06-18 23:00:00+00:00,57.67,2025-06-18,23,2
2025-06-19 00:00:00+00:00,58.15,2025-06-19,0,3
2025-06-19 01:00:00+00:00,58.6,2025-06-19,1,3
2025-06-19 02:00:00+00:00,58.96,2025-06-19,2,3
2025-06-19 03:00:00+00:00,59.37,2025-06-19,3,3
2025-06-19 04:00:00+00:00,59.82,2025-06-19,4,3
2025-06-19 05:00:00+00:00,57.28,2025-06-19,5,3
2025-06-19 06:00:00+00:00,45.13,2025-06-19,6,3
2025-06-19 07:00:00+00:00,50.01,2025-06-19,7,3
2025-06-19 08:00:00+00:00,54.57,2025-06-19,8,3
2025-06-19 09:00:00+00:00,45.22,2025-06-19,9,3
2025-06-19 10:00:00+00:00,37.43,2025-06-19,10,3
2025-06-19 11:00:00+00:00,40.58,2025-06-19,11,3
2025-06-19 12:00:00+00:00,41.49,2025-06-19,12,3
2025-06-19 13:00:00+00:00,45.05,2025-06-19,13,3
2025-06-19 14:00:00+00:00,47.06,2025-06-19,14,3
2025-06-19 15:00:00+00:00,48.32,2025-06-19,15,3
2025-06-19 16:00:00+00:00,49.26,2025-06-19,16,3
2025-06-19 17:00:00+00:00,50.27,2025-06-19,17,3
2025-06-19 18:00:00+00:00,51.48,2025-06-19,18,3
2025-06-19 19:00:00+00:00,52.53,2025-06-19,19,3
2025-06-19 20:00:00+00:00,53.73,2025-06-19,20,3
2025-06-19 21:00:00+00:00,54.28,2025-06-19,21,3
2025-06-19 22:00:00+00:00,54.79,2025-06-19,22,3
2025-06-19 23:00:00+00:00,55.28,2025-06-19,23,3
2025-06-20 00:00:00+00:00,56.48,2025-06-20,0,4
2025-06-20 01:00:00+00:00,57.53,2025-06-20,1,4
2025-06-20 02:00:00+00:00,57.74,2025-06-20,2,4
2025-06-20 03:00:00+00:00,58.16,2025-06-20,3,4
2025-06-20 04:00:00+00:00,58.81,2025-06-20,4,4
2025-06-20 05:00:00+00:00,59.52,2025-06-20,5,4
2025-06-20 06:00:00+00:00,54.91,2025-06-20,6,4
2025-06-20 07:00:00+00:00,45.24,2025-06-20,7,4
2025-06-20 08:00:00+00:00,55.0,2025-06-20,8,4
2025-06-20 09:00:00+00:00,55.6,2025-06-20,9,4
2025-06-20 10:00:00+00:00,54.59,2025-06-20,10,4
2025-06-20 11:00:00+00:00,54.56,2025-06-20,11,4
2025-06-20 12:00:00+00:00,54.4,2025-06-20,12,4
2025-06-20 13:00:00+00:00,54.85,2025-06-20,13,4
2025-06-20 14:00:00+00:00,55.15,2025-06-20,14,4
2025-06-20 15:00:00+00:00,54.38,2025-06-20,15,4
2025-06-20 16:00:00+00:00,53.11,2025-06-20,16,4
2025-06-20 17:00:00+00:00,52.43,2025-06-20,17,4
2025-06-20 18:00:00+00:00,52.81,2025-06-20,18,4
2025-06-20 19:00:00+00:00,53.99,2025-06-20,19,4
2025-06-20 20:00:00+00:00,54.95,2025-06-20,20,4
2025-06-20 21:00:00+00:00,55.68,2025-06-20,21,4
2025-06-20 22:00:00+00:00,56.01,2025-06-20,22,4
2025-06-20 23:00:00+00:00,56.41,2025-06-20,23,4
2025-06-21 00:00:00+00:00,56.71,2025-06-21,0,5
2025-06-21 01:00:00+00:00,56.98,2025-06-21,1,5
2025-06-21 02:00:00+00:00,57.18,2025-06-21,2,5
2025-06-21 03:00:00+00:00,57.32,2025-06-21,3,5
2025-06-21 04:00:00+00:00,57.53,2025-06-21,4,5
2025-06-21 05:00:00+00:00,57.73,2025-06-21,5,5
2025-06-21 06:00:00+00:00,57.92,2025-06-21,6,5
2025-06-21 07:00:00+00:00,58.18,2025-06-21,7,5
2025-06-21 08:00:00+00:00,49.35,2025-06-21,8,5
2025-06-21 09:00:00+00:00,37.27,2025-06-21,9,5
2025-06-21 10:00:00+00:00,35.98,2025-06-21,10,5
2025-06-21 11:00:00+00:00,35.11,2025-06-21,11,5
2025-06-21 12:00:00+00:00,34.68,2025-06-21,12,5
2025-06-21 13:00:00+00:00,34.31,2025-06-21,13,5
2025-06-21 14:00:00+00:00,34.11,2025-06-21,14,5
2025-06-21 15:00:00+00:00,37.23,2025-06-21,15,5
2025-06-21 16:00:00+00:00,43.41,2025-06-21,16,5
2025-06-21 17:00:00+00:00,46.28,2025-06-21,17,5
2025-06-21 18:00:00+00:00,49.18,2025-06-21,18,5
2025-06-21 19:00:00+00:00,50.13,2025-06-21,19,5
2025-06-21 20:00:00+00:00,51.47,2025-06-21,20,5
2025-06-21 21:00:00+00:00,52.07,2025-06-21,21,5
2025-06-21 22:00:00+00:00,52.55,2025-06-21,22,5
2025-06-21 23:00:00+00:00,52.95,2025-06-21,23,5
2025-06-22 00:00:00+00:00,53.47,2025-06-22,0,6
2025-06-22 01:00:00+00:00,54.13,2025-06-22,1,6
2025-06-22 02:00:00+00:00,54.46,2025-06-22,2,6
2025-06-22 03:00:00+00:00,55.18,2025-06-22,3,6
2025-06-22 04:00:00+00:00,55.94,2025-06-22,4,6
2025-06-22 05:00:00+00:00,56.46,2025-06-22,5,6
2025-06-22 06:00:00+00:00,57.18,2025-06-22,6,6
2025-06-22 07:00:00+00:00,57.76,2025-06-22,7,6
2025-06-22 08:00:00+00:00,51.1,2025-06-22,8,6
2025-06-22 09:00:00+00:00,39.18,2025-06-22,9,6
2025-06-22 10:00:00+00:00,36.38,2025-06-22,10,6
2025-06-22 11:00:00+00:00,35.18,2025-06-22,11,6
2025-06-22 12:00:00+00:00,34.74,2025-06-22,12,6
2025-06-22 13:00:00+00:00,35.04,2025-06-22,13,6
2025-06-22 14:00:00+00:00,34.92,2025-06-22,14,6
2025-06-22 15:00:00+00:00,35.07,2025-06-22,15,6
2025-06-22 16:00:00+00:00,35.07,2025-06-22,16,6
2025-06-22 17:00:00+00:00,36.68,2025-06-22,17,6
2025-06-22 18:00:00+00:00,41.53,2025-06-22,18,6
2025-06-22 19:00:00+00:00,43.68,2025-06-22,19,6
2025-06-22 20:00:00+00:00,44.49,2025-06-22,20,6
2025-06-22 21:00:00+00:00,45.89,2025-06-22,21,6
2025-06-22 22:00:00+00:00,46.94,2025-06-22,22,6
2025-06-22 23:00:00+00:00,47.8,2025-06-22,23,6
2025-06-23 00:00:00+00:00,48.4,2025-06-23,0,0
2025-06-23 01:00:00+00:00,49.03,2025-06-23,1,0
2025-06-23 02:00:00+00:00,50.23,2025-06-23,2,0
2025-06-23 03:00:00+00:00,50.75,2025-06-23,3,0
2025-06-23 04:00:00+00:00,51.38,2025-06-23,4,0
2025-06-23 05:00:00+00:00,51.86,2025-06-23,5,0
2025-06-23 06:00:00+00:00,52.05,2025-06-23,6,0
2025-06-23 07:00:00+00:00,46.32,2025-06-23,7,0
2025-06-23 08:00:00+00:00,41.82,2025-06-23,8,0
2025-06-23 09:00:00+00:00,39.15,2025-06-23,9,0
2025-06-23 10:00:00+00:00,35.19,2025-06-23,10,0
2025-06-23 11:00:00+00:00,39.4,2025-06-23,11,0
2025-06-23 12:00:00+00:00,36.59,2025-06-23,12,0
2025-06-23 13:00:00+00:00,37.34,2025-06-23,13,0
2025-06-23 14:00:00+00:00,41.0,2025-06-23,14,0
2025-06-23 15:00:00+00:00,43.07,2025-06-23,15,0
2025-06-23 16:00:00+00:00,43.69,2025-06-23,16,0
2025-06-23 17:00:00+00:00,43.7,2025-06-23,17,0
2025-06-23 18:00:00+00:00,44.41,2025-06-23,18,0
2025-06-23 19:00:00+00:00,46.09,2025-06-23,19,0
2025-06-23 20:00:00+00:00,47.49,2025-06-23,20,0
2025-06-23 21:00:00+00:00,48.33,2025-06-23,21,0
2025-06-23 22:00:00+00:00,48.66,2025-06-23,22,0
2025-06-23 23:00:00+00:00,48.89,2025-06-23,23,0
2025-06-24 00:00:00+00:00,49.01,2025-06-24,0,1
2025-06-24 01:00:00+00:00,49.28,2025-06-24,1,1
2025-06-24 02:00:00+00:00,49.38,2025-06-24,2,1
2025-06-24 03:00:00+00:00,49.51,2025-06-24,3,1
2025-06-24 04:00:00+00:00,49.57,2025-06-24,4,1
2025-06-24 05:00:00+00:00,49.44,2025-06-24,5,1
2025-06-24 06:00:00+00:00,49.28,2025-06-24,6,1
2025-06-24 07:00:00+00:00,49.25,2025-06-24,7,1
2025-06-24 08:00:00+00:00,46.25,2025-06-24,8,1
2025-06-24 09:00:00+00:00,37.79,2025-06-24,9,1
2025-06-24 10:00:00+00:00,38.69,2025-06-24,10,1
2025-06-24 11:00:00+00:00,42.55,2025-06-24,11,1
2025-06-24 12:00:00+00:00,38.0,2025-06-24,12,1
2025-06-24 13:00:00+00:00,34.09,2025-06-24,13,1
2025-06-24 14:00:00+00:00,33.66,2025-06-24,14,1
2025-06-24 15:00:00+00:00,34.02,2025-06-24,15,1
2025-06-24 16:00:00+00:00,37.08,2025-06-24,16,1
2025-06-24 17:00:00+00:00,37.91,2025-06-24,17,1
2025-06-24 18:00:00+00:00,38.36,2025-06-24,18,1
2025-06-24 19:00:00+00:00,38.75,2025-06-24,19,1
2025-06-24 20:00:00+00:00,40.36,2025-06-24,20,1
2025-06-24 21:00:00+00:00,41.4,2025-06-24,21,1
2025-06-24 22:00:00+00:00,42.36,2025-06-24,22,1
2025-06-24 23:00:00+00:00,43.49,2025-06-24,23,1
2025-06-25 00:00:00+00:00,44.1,2025-06-25,0,2
2025-06-25 01:00:00+00:00,44.56,2025-06-25,1,2
2025-06-25 02:00:00+00:00,45.0,2025-06-25,2,2
2025-06-25 03:00:00+00:00,45.02,2025-06-25,3,2
2025-06-25 04:00:00+00:00,44.83,2025-06-25,4,2
2025-06-25 05:00:00+00:00,44.61,2025-06-25,5,2
2025-06-25 06:00:00+00:00,44.11,2025-06-25,6,2
2025-06-25 07:00:00+00:00,36.36,2025-06-25,7,2
2025-06-25 08:00:00+00:00,33.41,2025-06-25,8,2
2025-06-25 09:00:00+00:00,32.82,2025-06-25,9,2
2025-06-25 10:00:00+00:00,32.36,2025-06-25,10,2
2025-06-25 11:00:00+00:00,32.29,2025-06-25,11,2
2025-06-25 12:00:00+00:00,32.47,2025-06-25,12,2
2025-06-25 13:00:00+00:00,32.75,2025-06-25,13,2
2025-06-25 14:00:00+00:00,33.07,2025-06-25,14,2
2025-06-25 15:00:00+00:00,33.25,2025-06-25,15,2
2025-06-25 16:00:00+00:00,32.9,2025-06-25,16,2
2025-06-25 17:00:00+00:00,32.65,2025-06-25,17,2
2025-06-25 18:00:00+00:00,38.2,2025-06-25,18,2
2025-06-25 19:00:00+00:00,42.03,2025-06-25,19,2
2025-06-25 20:00:00+00:00,44.14,2025-06-25,20,2
2025-06-25 21:00:00+00:00,44.97,2025-06-25,21,2
2025-06-25 22:00:00+00:00,45.42,2025-06-25,22,2
2025-06-25 23:00:00+00:00,46.08,2025-06-25,23,2
2025-06-26 00:00:00+00:00,46.52,2025-06-26,0,3
2025-06-26 01:00:00+00:00,46.84,2025-06-26,1,3
2025-06-26 02:00:00+00:00,47.45,2025-06-26,2,3
2025-06-26 03:00:00+00:00,48.22,2025-06-26,3,3
2025-06-26 04:00:00+00:00,48.88,2025-06-26,4,3
2025-06-26 05:00:00+00:00,49.5,2025-06-26,5,3
2025-06-26 06:00:00+00:00,42.57,2025-06-26,6,3
2025-06-26 07:00:00+00:00,37.36,2025-06-26,7,3
2025-06-26 08:00:00+00:00,34.79,2025-06-26,8,3
2025-06-26 09:00:00+00:00,34.04,2025-06-26,9,3
2025-06-26 10:00:00+00:00,34.16,2025-06-26,10,3
2025-06-26 11:00:00+00:00,34.02,2025-06-26,11,3
2025-06-26 12:00:00+00:00,34.46,2025-06-26,12,3
2025-06-26 13:00:00+00:00,35.24,2025-06-26,13,3
2025-06-26 14:00:00+00:00,40.88,2025-06-26,14,3
2025-06-26 15:00:00+00:00,43.32,2025-06-26,15,3
2025-06-26 16:00:00+00:00,45.77,2025-06-26,16,3
2025-06-26 17:00:00+00:00,46.29,2025-06-26,17,3
2025-06-26 18:00:00+00:00,46.43,2025-06-26,18,3
2025-06-26 19:00:00+00:00,46.75,2025-06-26,19,3
2025-06-26 20:00:00+00:00,47.61,2025-06-26,20,3
2025-06-26 21:00:00+00:00,48.24,2025-06-26,21,3
2025-06-26 22:00:00+00:00,48.63,2025-06-26,22,3
2025-06-26 23:00:00+00:00,48.86,2025-06-26,23,3
2025-06-27 00:00:00+00:00,49.49,2025-06-27,0,4
2025-06-27 01:00:00+00:00,50.02,2025-06-27,1,4
2025-06-27 02:00:00+00:00,50.31,2025-06-27,2,4
2025-06-27 03:00:00+00:00,50.63,2025-06-27,3,4
2025-06-27 04:00:00+00:00,51.25,2025-06-27,4,4
2025-06-27 05:00:00+00:00,49.94,2025-06-27,5,4
2025-06-27 06:00:00+00:00,39.05,2025-06-27,6,4
2025-06-27 07:00:00+00:00,35.43,2025-06-27,7,4
2025-06-27 08:00:00+00:00,34.65,2025-06-27,8,4
2025-06-27 09:00:00+00:00,34.47,2025-06-27,9,4
2025-06-27 10:00:00+00:00,34.16,2025-06-27,10,4
2025-06-27 11:00:00+00:00,33.91,2025-06-27,11,4
2025-06-27 12:00:00+00:00,34.37,2025-06-27,12,4
2025-06-27 13:00:00+00:00,34.22,2025-06-27,13,4
2025-06-27 14:00:00+00:00,34.25,2025-06-27,14,4
2025-06-27 15:00:00+00:00,38.62,2025-06-27,15,4
2025-06-27 16:00:00+00:00,41.79,2025-06-27,16,4
2025-06-27 17:00:00+00:00,43.75,2025-06-27,17,4
2025-06-27 18:00:00+00:00,45.21,2025-06-27,18,4
2025-06-27 19:00:00+00:00,46.6,2025-06-27,19,4
2025-06-27 20:00:00+00:00,48.35,2025-06-27,20,4
2025-06-27 21:00:00+00:00,49.58,2025-06-27,21,4
2025-06-27 22:00:00+00:00,49.89,2025-06-27,22,4
2025-06-27 23:00:00+00:00,49.99,2025-06-27,23,4
2025-06-28 00:00:00+00:00,50.04,2025-06-28,0,5
2025-06-28 01:00:00+00:00,50.18,2025-06-28,1,5
2025-06-28 02:00:00+00:00,50.36,2025-06-28,2,5
2025-06-28 03:00:00+00:00,50.52,2025-06-28,3,5
2025-06-28 04:00:00+00:00,50.67,2025-06-28,4,5
2025-06-28 05:00:00+00:00,50.81,2025-06-28,5,5
2025-06-28 06:00:00+00:00,51.01,2025-06-28,6,5
2025-06-28 07:00:00+00:00,50.71,2025-06-28,7,5
2025-06-28 08:00:00+00:00,49.76,2025-06-28,8,5
2025-06-28 09:00:00+00:00,40.57,2025-06-28,9,5
2025-06-28 10:00:00+00:00,35.29,2025-06-28,10,5
2025-06-28 11:00:00+00:00,39.2,2025-06-28,11,5
2025-06-28 12:00:00+00:00,41.27,2025-06-28,12,5
2025-06-28 13:00:00+00:00,34.65,2025-06-28,13,5
2025-06-28 14:00:00+00:00,39.67,2025-06-28,14,5
2025-06-28 15:00:00+00:00,33.8,2025-06-28,15,5
2025-06-28 16:00:00+00:00,38.27,2025-06-28,16,5
2025-06-28 17:00:00+00:00,43.12,2025-06-28,17,5
2025-06-28 18:00:00+00:00,45.57,2025-06-28,18,5
2025-06-28 19:00:00+00:00,46.45,2025-06-28,19,5
2025-06-28 20:00:00+00:00,46.99,2025-06-28,20,5
2025-06-28 21:00:00+00:00,47.86,2025-06-28,21,5
2025-06-28 22:00:00+00:00,48.64,2025-06-28,22,5
2025-06-28 23:00:00+00:00,48.93,2025-06-28,23,5
2025-06-29 00:00:00+00:00,49.2,2025-06-29,0,6
2025-06-29 01:00:00+00:00,49.34,2025-06-29,1,6
2025-06-29 02:00:00+00:00,49.48,2025-06-29,2,6
2025-06-29 03:00:00+00:00,49.99,2025-06-29,3,6
2025-06-29 04:00:00+00:00,50.27,2025-06-29,4,6
2025-06-29 05:00:00+00:00,50.62,2025-06-29,5,6
2025-06-29 06:00:00+00:00,49.54,2025-06-29,6,6
2025-06-29 07:00:00+00:00,37.77,2025-06-29,7,6
2025-06-29 08:00:00+00:00,34.0,2025-06-29,8,6
2025-06-29 09:00:00+00:00,35.07,2025-06-29,9,6
2025-06-29 10:00:00+00:00,36.31,2025-06-29,10,6
2025-06-29 11:00:00+00:00,35.4,2025-06-29,11,6
2025-06-29 12:00:00+00:00,37.02,2025-06-29,12,6
2025-06-29 13:00:00+00:00,37.26,2025-06-29,13,6
2025-06-29 14:00:00+00:00,36.65,2025-06-29,14,6
2025-06-29 15:00:00+00:00,35.84,2025-06-29,15,6
2025-06-29 16:00:00+00:00,42.86,2025-06-29,16,6
2025-06-29 17:00:00+00:00,44.74,2025-06-29,17,6
2025-06-29 18:00:00+00:00,45.32,2025-06-29,18,6
2025-06-29 19:00:00+00:00,45.62,2025-06-29,19,6
2025-06-29 20:00:00+00:00,46.64,2025-06-29,20,6
2025-06-29 21:00:00+00:00,47.33,2025-06-29,21,6
2025-06-29 22:00:00+00:00,48.24,2025-06-29,22,6
2025-06-29 23:00:00+00:00,48.62,2025-06-29,23,6
2025-06-30 00:00:00+00:00,48.4,2025-06-30,0,0
2025-06-30 01:00:00+00:00,48.22,2025-06-30,1,0
2025-06-30 02:00:00+00:00,48.21,2025-06-30,2,0
2025-06-30 03:00:00+00:00,48.17,2025-06-30,3,0
2025-06-30 04:00:00+00:00,47.98,2025-06-30,4,0
2025-06-30 05:00:00+00:00,47.69,2025-06-30,5,0
2025-06-30 06:00:00+00:00,40.56,2025-06-30,6,0
2025-06-30 07:00:00+00:00,33.92,2025-06-30,7,0
2025-06-30 08:00:00+00:00,34.77,2025-06-30,8,0
2025-06-30 09:00:00+00:00,34.18,2025-06-30,9,0
2025-06-30 10:00:00+00:00,33.98,2025-06-30,10,0
2025-06-30 11:00:00+00:00,32.23,2025-06-30,11,0
2025-06-30 12:00:00+00:00,31.28,2025-06-30,12,0
2025-06-30 13:00:00+00:00,31.86,2025-06-30,13,0
2025-06-30 14:00:00+00:00,31.2,2025-06-30,14,0
2025-06-30 15:00:00+00:00,31.0,2025-06-30,15,0
2025-06-30 16:00:00+00:00,33.91,2025-06-30,16,0
2025-06-30 17:00:00+00:00,37.47,2025-06-30,17,0
2025-06-30 18:00:00+00:00,41.86,2025-06-30,18,0
2025-06-30 19:00:00+00:00,44.38,2025-06-30,19,0
2025-06-30 20:00:00+00:00,45.99,2025-06-30,20,0
2025-06-30 21:00:00+00:00,46.39,2025-06-30,21,0
2025-06-30 22:00:00+00:00,46.58,2025-06-30,22,0
2025-06-30 23:00:00+00:00,47.46,2025-06-30,23,0
2025-07-01 00:00:00+00:00,47.87,2025-07-01,0,1
2025-07-01 01:00:00+00:00,48.22,2025-07-01,1,1
2025-07-01 02:00:00+00:00,48.51,2025-07-01,2,1
2025-07-01 03:00:00+00:00,48.85,2025-07-01,3,1
2025-07-01 04:00:00+00:00,49.09,2025-07-01,4,1
2025-07-01 05:00:00+00:00,48.74,2025-07-01,5,1
2025-07-01 06:00:00+00:00,47.54,2025-07-01,6,1
2025-07-01 07:00:00+00:00,47.05,2025-07-01,7,1
2025-07-01 08:00:00+00:00,46.28,2025-07-01,8,1
2025-07-01 09:00:00+00:00,45.06,2025-07-01,9,1
2025-07-01 10:00:00+00:00,44.81,2025-07-01,10,1
2025-07-01 11:00:00+00:00,44.51,2025-07-01,11,1
2025-07-01 12:00:00+00:00,44.29,2025-07-01,12,1
2025-07-01 13:00:00+00:00,43.79,2025-07-01,13,1
2025-07-01 14:00:00+00:00,43.51,2025-07-01,14,1
2025-07-01 15:00:00+00:00,43.42,2025-07-01,15,1
2025-07-01 16:00:00+00:00,43.72,2025-07-01,16,1
2025-07-01 17:00:00+00:00,44.16,2025-07-01,17,1
2025-07-01 18:00:00+00:00,44.86,2025-07-01,18,1
2025-07-01 19:00:00+00:00,46.02,2025-07-01,19,1
2025-07-01 20:00:00+00:00,46.9,2025-07-01,20,1
2025-07-01 21:00:00+00:00,47.45,2025-07-01,21,1
2025-07-01 22:00:00+00:00,47.72,2025-07-01,22,1
2025-07-01 23:00:00+00:00,48.12,2025-07-01,23,1
2025-07-02 00:00:00+00:00,48.33,2025-07-02,0,2
2025-07-02 01:00:00+00:00,48.8,2025-07-02,1,2
2025-07-02 02:00:00+00:00,49.22,2025-07-02,2,2
2025-07-02 03:00:00+00:00,50.38,2025-07-02,3,2
2025-07-02 04:00:00+00:00,50.81,2025-07-02,4,2
2025-07-02 05:00:00+00:00,51.45,2025-07-02,5,2
2025-07-02 06:00:00+00:00,51.35,2025-07-02,6,2
2025-07-02 07:00:00+00:00,50.48,2025-07-02,7,2
2025-07-02 08:00:00+00:00,49.84,2025-07-02,8,2
2025-07-02 09:00:00+00:00,49.23,2025-07-02,9,2
2025-07-02 10:00:00+00:00,41.49,2025-07-02,10,2
2025-07-02 11:00:00+00:00,32.21,2025-07-02,11,2
2025-07-02 12:00:00+00:00,32.42,2025-07-02,12,2
2025-07-02 13:00:00+00:00,33.05,2025-07-02,13,2
2025-07-02 14:00:00+00:00,36.41,2025-07-02,14,2
2025-07-02 15:00:00+00:00,38.81,2025-07-02,15,2
2025-07-02 16:00:00+00:00,40.2,2025-07-02,16,2
2025-07-02 17:00:00+00:00,43.2,2025-07-02,17,2
2025-07-02 18:00:00+00:00,44.15,2025-07-02,18,2
2025-07-02 19:00:00+00:00,44.53,2025-07-02,19,2
2025-07-02 20:00:00+00:00,45.63,2025-07-02,20,2
2025-07-02 21:00:00+00:00,46.29,2025-07-02,21,2
2025-07-02 22:00:00+00:00,46.5,2025-07-02,22,2
2025-07-02 23:00:00+00:00,46.74,2025-07-02,23,2
2025-07-03 00:00:00+00:00,47.39,2025-07-03,0,3
2025-07-03 01:00:00+00:00,48.29,2025-07-03,1,3
